"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","COV Increment","Offset / Polarity","Exp:Num","I/O Type","Sensor/Actuator Type","Min/Max","Locked","In Alarm","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 7 313 VAV-3-28","HW Valve","0.0" ,"BFM","AO:2","DEV:2062023","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-3-28/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 7 313 VAV-3-28","HW Valve / open","" ,"BFM","" ,"DEV:2062023","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-28/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 7 313 VAV-3-28","HW Valve / close","" ,"BFM","" ,"DEV:2062023","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-28/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Flow Control","" ,"BAF","" ,"DEV:2062024","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-29/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Flow Control / Flow Input","511.0 cfm","BAI","AI:1","DEV:2062024","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-3-29/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Zone Temp","" ,"BRS","" ,"DEV:2062024","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-29/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062024","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-3-29/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Discharge Temp","54.9 F" ,"BAI","AI:2","DEV:2062024","da_temp_1","1.0000","0.200000000000003","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-3-29/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Duct SP","0.19 in H2O","BAI","AI:4","DEV:2062024","st_press_1","0.5000","-0.062","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-3-29/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062024","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-3-29/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Zone CO2","1000.0 ppm","BAI","AI:5","DEV:2062024","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-3-29/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","Condensate Detector","Off","BBI","BI:1","DEV:2062024","m283_1","" ,"normal","0:4","Dry Contact","" ,"" ,"" ,"" ,"#vav-3-29/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","CW Valve","98.0 %","BAO","AO:1","DEV:2062024","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#vav-3-29/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","HW Valve","0.0" ,"BFM","AO:2","DEV:2062024","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-3-29/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","HW Valve / open","" ,"BFM","" ,"DEV:2062024","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-29/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Research Group 6 311 VAV-3-29","HW Valve / close","" ,"BFM","" ,"DEV:2062024","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-29/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Flow Control","" ,"BAF","" ,"DEV:2062025","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-30/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Flow Control / Flow Input","1212.0 cfm","BAI","AI:1","DEV:2062025","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-3-30/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Zone Temp","" ,"BRS","" ,"DEV:2062025","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-30/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062025","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-3-30/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Discharge Temp","75.0 F" ,"BAI","AI:2","DEV:2062025","da_temp_1","1.0000","0.899999999999991","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-3-30/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Duct SP","0.15 in H2O","BAI","AI:4","DEV:2062025","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-3-30/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Elevator Control Temp","74.1 F" ,"BAI","AI:6","DEV:2062025","misc_input_1","0.5000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-3-30/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Elevator Control Room Zone Temp","79.0 F" ,"BAI","AI:5","DEV:2062025","zone_co2_1","1.0000","0","0:1","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/1000.00)","" ,"" ,"#vav-3-30/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","Condensate Detector","Off","BBI","BI:1","DEV:2062025","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-3-30/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","CW Valve","0.0 %","BAO","AO:1","DEV:2062025","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#vav-3-30/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","HW Valve","0.0" ,"BFM","AO:2","DEV:2062025","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-3-30/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","HW Valve / open","" ,"BFM","" ,"DEV:2062025","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-30/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305 VAV-3-30","HW Valve / close","" ,"BFM","" ,"DEV:2062025","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-30/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Flow Control","" ,"BAF","" ,"DEV:2062026","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-31/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Flow Control / Flow Input","289.0 cfm","BAI","AI:1","DEV:2062026","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-3-31/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Zone Temp","" ,"BRS","" ,"DEV:2062026","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-31/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Zone Temp / Zone Temp","71.6 F" ,"BAI","AI:3","DEV:2062026","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-3-31/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Discharge Temp","74.3 F" ,"BAI","AI:2","DEV:2062026","da_temp_1","1.0000","0.599999999999994","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-3-31/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Duct SP","0.16 in H2O","BAI","AI:4","DEV:2062026","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-3-31/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062026","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-3-31/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Zone CO2","2.0 ppm","BAI","AI:5","DEV:2062026","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-3-31/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","Condensate Detector","Off","BBI","BI:1","DEV:2062026","m283_1","" ,"normal","0:4","Dry Contact","" ,"" ,"" ,"" ,"#vav-3-31/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","CW Valve","0.0 %","BAO","AO:1","DEV:2062026","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#vav-3-31/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","HW Valve","0.0" ,"BFM","AO:2","DEV:2062026","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-3-31/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","HW Valve / open","" ,"BFM","" ,"DEV:2062026","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-31/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 310 D,E Lactaion 312 VAV-3-31","HW Valve / close","" ,"BFM","" ,"DEV:2062026","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-31/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Flow Control","" ,"BAF","" ,"DEV:2062027","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-32/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Flow Control / Flow Input","295.0 cfm","BAI","AI:1","DEV:2062027","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-3-32/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Zone Temp","" ,"BRS","" ,"DEV:2062027","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-32/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062027","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-3-32/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Discharge Temp","72.2 F" ,"BAI","AI:2","DEV:2062027","da_temp_1","1.0000","-0.100000000000009","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-3-32/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Duct SP","0.15 in H2O","BAI","AI:4","DEV:2062027","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-3-32/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062027","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-3-32/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Zone CO2","2.0 ppm","BAI","AI:5","DEV:2062027","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-3-32/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","Condensate Detector","Off","BBI","BI:1","DEV:2062027","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-3-32/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","CW Valve","0.0 %","BAO","AO:1","DEV:2062027","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#vav-3-32/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","HW Valve","0.0" ,"BFM","AO:2","DEV:2062027","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-3-32/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","HW Valve / open","" ,"BFM","" ,"DEV:2062027","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-32/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office Support 315B & C VAV-3-32","HW Valve / close","" ,"BFM","" ,"DEV:2062027","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-32/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Flow Control","" ,"BAF","" ,"DEV:2062028","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-33/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Flow Control / Flow Input","91.0 cfm","BAI","AI:1","DEV:2062028","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-3-33/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Zone Temp","" ,"BRS","" ,"DEV:2062028","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-33/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062028","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-3-33/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Discharge Temp","77.2 F" ,"BAI","AI:2","DEV:2062028","da_temp_1","1.0000","2.09999999999999","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-3-33/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Duct SP","0.15 in H2O","BAI","AI:4","DEV:2062028","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-3-33/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062028","misc_input_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#vav-3-33/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Zone CO2","1.0 ppm","BAI","AI:5","DEV:2062028","zone_co2_1","1.0000","0","0:1","0-5 Volt","Linear Full Range","(0.00/1000.00)","" ,"" ,"#vav-3-33/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","Condensate Detector","Off","BBI","BI:1","DEV:2062028","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-3-33/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","CW Valve","0.0 %","BAO","AO:1","DEV:2062028","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#vav-3-33/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","HW Valve","0.0" ,"BFM","AO:2","DEV:2062028","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-3-33/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","HW Valve / open","" ,"BFM","" ,"DEV:2062028","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-33/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 321, 322, 323 VAV-3-33","HW Valve / close","" ,"BFM","" ,"DEV:2062028","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-33/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Flow Control","" ,"BAF","" ,"DEV:2062029","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-34/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Flow Control / Flow Input","396.0 cfm","BAI","AI:1","DEV:2062029","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-3-34/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Zone Temp","" ,"BRS","" ,"DEV:2062029","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-34/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Zone Temp / Zone Temp","72.7 F" ,"BAI","AI:3","DEV:2062029","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#vav-3-34/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Discharge Temp","66.8 F" ,"BAI","AI:2","DEV:2062029","da_temp_1","1.0000","-0.100000000000009","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#vav-3-34/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Duct SP","0.0 in H2O","BAI","AI:4","DEV:2062029","st_press_1","0.5000","0","0:2","0-5 Volt","Linear Full Range","(0.00/0.25)","" ,"" ,"#vav-3-34/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Zone CO2","363.6 ppm","BAI","AI:5","DEV:2062029","zone_co2_1","0.5000","0","0:1","0-5 Volt","Linear Full Range","(0.00/2000.00)","" ,"" ,"#vav-3-34/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","Condensate Detector","Off","BBI","BI:1","DEV:2062029","m283_1","" ,"normal","0:4","1","" ,"" ,"" ,"" ,"#vav-3-34/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","CW Valve","33.5 %","BAO","AO:1","DEV:2062029","cw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#vav-3-34/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","HW Valve","0.0" ,"BFM","AO:2","DEV:2062029","hw_valve_1","1.00","" ,"" ,"" ,"" ,"(0.00/100.00)","" ,"" ,"#vav-3-34/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","HW Valve / open","" ,"BFM","" ,"DEV:2062029","" ,"" ,"" ,"0:2","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-34/hw_valve/open"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Scholarly Activity 320  VAV-3-34","HW Valve / close","" ,"BFM","" ,"DEV:2062029","" ,"" ,"" ,"0:1","Relay / Triac Output","" ,"" ,"" ,"" ,"#vav-3-34/hw_valve/close"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Flow Control","" ,"BAF","" ,"DEV:2062030","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-35/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Flow Control / Flow Input","193.0 cfm","BAI","AI:1","DEV:2062030","flow_input_1","10.0000","0","0:1","Flow Input","No Translation","(45/96)","" ,"" ,"#vav-3-35/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Zone Temp","" ,"BRS","" ,"DEV:2062030","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#vav-3-35/lstat"
